Format,Common Name,Scientific Name,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Air Temp(°C)
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/2/2023,2023,4,2,1745,United States,US-TX-215,Texas,Hidalgo,Alamo Inn,26.1821828,-98.1182098,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/3/2023,2023,4,3,653,United States,US-TX-201,Texas,Harris,BellaVita Neighborhood (access limited),29.5614783,-95.2287318,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/3/2023,2023,4,3,653,United States,US-TX-201,Texas,Harris,BellaVita Neighborhood (access limited),29.5614783,-95.2287318,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/3/2023,2023,4,3,1230,United States,US-TX-157,Texas,Fort Bend,Providence Subdivision,29.682,-95.644,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/3/2023,2023,4,3,1615,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/3/2023,2023,4,3,1615,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/3/2023,2023,4,3,1655,United States,US-LA-033,Louisiana,East Baton Rouge,Meadow Lea,30.404048,-91.139771,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/3/2023,2023,4,3,1911,United States,US-VA-810,Virginia,Virginia Beach,The House of the Gray Cat,36.7491999,-76.0640964,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/3/2023,2023,4,3,1911,United States,US-VA-810,Virginia,Virginia Beach,The House of the Gray Cat,36.7491999,-76.0640964,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/3/2023,2023,4,3,1911,United States,US-VA-810,Virginia,Virginia Beach,The House of the Gray Cat,36.7491999,-76.0640964,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/4/2023,2023,4,4,657,United States,US-NC-037,North Carolina,Chatham,Old Bynum Bridge,35.77304,-79.1435458,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/4/2023,2023,4,4,1002,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/5/2023,2023,4,5,715,United States,US-FL-103,Florida,Pinellas,Brighton Bay,27.8741075,-82.6253372,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/5/2023,2023,4,5,754,United States,US-TX-215,Texas,Hidalgo,Santa Ana NWR (LTC 059),26.0813003,-98.1351399,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/5/2023,2023,4,5,1727,United States,US-LA-047,Louisiana,Iberville,"LA: Iberville Par.; 3.7 mi. N St. Gabriel, 545 Pecan Drive",30.3107918,-91.0961008,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/6/2023,2023,4,6,805,United States,US-VA-073,Virginia,Gloucester,Bryant Bay,37.3302969,-76.4471105,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/6/2023,2023,4,6,1145,United States,US-TN-001,Tennessee,Anderson,Centennial Village,35.9985112,-84.1928944,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/6/2023,2023,4,6,1325,United States,US-TX-215,Texas,Hidalgo,Estero Llano Grande SP WBC (LTC 054),26.1268335,-97.9578167,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/6/2023,2023,4,6,1325,United States,US-TX-215,Texas,Hidalgo,Estero Llano Grande SP WBC (LTC 054),26.1268335,-97.9578167,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/7/2023,2023,4,7,803,United States,US-GA-127,Georgia,Glynn,Little Saint Simons Island--Lodge Area,31.260986,-81.30196,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/7/2023,2023,4,7,1130,United States,US-LA-055,Louisiana,Lafayette,Austin Village South yard,30.1472911,-92.0220468,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/7/2023,2023,4,7,1130,United States,US-LA-055,Louisiana,Lafayette,Austin Village South yard,30.1472911,-92.0220468,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/7/2023,2023,4,7,1536,United States,US-GA-027,Georgia,Brooks,Our Quitman Farm,30.73503,-83.50827,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/7/2023,2023,4,7,1630,United States,US-TX-021,Texas,Bastrop,Cibolo Ridge at Colony Riverside,30.1269035,-97.3635247,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/8/2023,2023,4,8,1345,United States,US-GA-127,Georgia,Glynn,Little Saint Simons Island--Lodge Area,31.260986,-81.30196,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/8/2023,2023,4,8,1345,United States,US-GA-127,Georgia,Glynn,Little Saint Simons Island--Lodge Area,31.260986,-81.30196,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/8/2023,2023,4,8,1350,United States,US-SC-019,South Carolina,Charleston,James Island Home-961 Mooring Dr -visitors welcome,32.7371252,-79.9319341,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/8/2023,2023,4,8,1350,United States,US-SC-019,South Carolina,Charleston,James Island Home-961 Mooring Dr -visitors welcome,32.7371252,-79.9319341,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/8/2023,2023,4,8,1432,United States,US-TX-061,Texas,Cameron,South Padre Is.--Valley Land Fund lots (LTC 036),26.0988053,-97.1678612,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/8/2023,2023,4,8,1432,United States,US-TX-061,Texas,Cameron,South Padre Is.--Valley Land Fund lots (LTC 036),26.0988053,-97.1678612,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/8/2023,2023,4,8,1432,United States,US-TX-061,Texas,Cameron,South Padre Is.--Valley Land Fund lots (LTC 036),26.0988053,-97.1678612,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/8/2023,2023,4,8,1713,United States,US-TX-273,Texas,Kleberg,King Ranch Visitor Center,27.5199373,-97.8960156,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/8/2023,2023,4,8,1713,United States,US-TX-273,Texas,Kleberg,King Ranch Visitor Center,27.5199373,-97.8960156,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2023,2023,4,9,806,United States,US-GA-027,Georgia,Brooks,Our Quitman Farm,30.73503,-83.50827,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2023,2023,4,9,806,United States,US-GA-027,Georgia,Brooks,Our Quitman Farm,30.73503,-83.50827,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2023,2023,4,9,847,United States,US-TX-061,Texas,Cameron,Hugh Ramsey Park (Harlingen Arroyo Colorado) WBC (LTC 026),26.1857402,-97.6641657,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2023,2023,4,9,1000,United States,US-AL-003,Alabama,Baldwin,12675 Waxwing Ave. (private),30.68596,-87.8065796,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2023,2023,4,9,1000,United States,US-AL-003,Alabama,Baldwin,12675 Waxwing Ave. (private),30.68596,-87.8065796,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2023,2023,4,9,1000,United States,US-AL-003,Alabama,Baldwin,12675 Waxwing Ave. (private),30.68596,-87.8065796,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2023,2023,4,9,1230,United States,US-TX-157,Texas,Fort Bend,Providence Subdivision,29.682,-95.644,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2023,2023,4,9,1304,United States,US-LA-051,Louisiana,Jefferson,Grand Isle--woods--Lafitte Woods Preserve--Grilletta Tract,29.2323136,-89.9955618,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2023,2023,4,9,1304,United States,US-LA-051,Louisiana,Jefferson,Grand Isle--woods--Lafitte Woods Preserve--Grilletta Tract,29.2323136,-89.9955618,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2023,2023,4,9,1330,United States,US-GA-127,Georgia,Glynn,Little Saint Simons Island--Lodge Area,31.260986,-81.30196,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2023,2023,4,9,1330,United States,US-GA-127,Georgia,Glynn,Little Saint Simons Island--Lodge Area,31.260986,-81.30196,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2023,2023,4,9,1430,United States,US-LA-055,Louisiana,Lafayette,Austin Village South yard,30.1472911,-92.0220468,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2023,2023,4,9,1446,United States,US-GA-269,Georgia,Taylor,Woodall Farm,32.41593,-84.360609,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/10/2023,2023,4,10,735,United States,US-TX-085,Texas,Collin,"Frontier Park, Lakes of Prosper, Prosper, Texas",33.2493881,-96.8114005,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/10/2023,2023,4,10,840,United States,US-TX-215,Texas,Hidalgo,Estero Llano Grande SP WBC (LTC 054),26.1268335,-97.9578167,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/10/2023,2023,4,10,850,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/10/2023,2023,4,10,1620,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/11/2023,2023,4,11,715,United States,US-FL-103,Florida,Pinellas,Brighton Bay,27.8741075,-82.6253372,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/11/2023,2023,4,11,1630,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2023,2023,4,12,737,United States,US-TX-061,Texas,Cameron,South Padre Is.--Valley Land Fund lots (LTC 036),26.0988053,-97.1678612,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2023,2023,4,12,737,United States,US-TX-061,Texas,Cameron,South Padre Is.--Valley Land Fund lots (LTC 036),26.0988053,-97.1678612,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2023,2023,4,12,743,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2023,2023,4,12,743,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2023,2023,4,12,743,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2023,2023,4,12,743,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2023,2023,4,12,1243,United States,US-LA-047,Louisiana,Iberville,"LA: Iberville Par.; 3.7 mi. N St. Gabriel, 545 Pecan Drive",30.3107918,-91.0961008,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2023,2023,4,12,1600,United States,US-TX-157,Texas,Fort Bend,Providence Subdivision,29.682,-95.644,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2023,2023,4,12,1600,United States,US-TX-157,Texas,Fort Bend,Providence Subdivision,29.682,-95.644,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2023,2023,4,12,1622,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2023,2023,4,12,1633,United States,US-TX-267,Texas,Kimble,South Llano River SP--Juniper blind,30.4451176,-99.7978554,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2023,2023,4,12,1717,United States,US-TX-267,Texas,Kimble,South Llano River SP--Agarita Bird Blind,30.4446572,-99.8044295,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2023,2023,4,12,1717,United States,US-TX-267,Texas,Kimble,South Llano River SP--Agarita Bird Blind,30.4446572,-99.8044295,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2023,2023,4,13,1640,United States,US-LA-047,Louisiana,Iberville,"LA: Iberville Par.; 3.7 mi. N St. Gabriel, 545 Pecan Drive",30.3107918,-91.0961008,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2023,2023,4,13,1640,United States,US-LA-047,Louisiana,Iberville,"LA: Iberville Par.; 3.7 mi. N St. Gabriel, 545 Pecan Drive",30.3107918,-91.0961008,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2023,2023,4,13,1640,United States,US-LA-047,Louisiana,Iberville,"LA: Iberville Par.; 3.7 mi. N St. Gabriel, 545 Pecan Drive",30.3107918,-91.0961008,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2023,2023,4,13,1707,United States,US-LA-033,Louisiana,East Baton Rouge,Meadow Lea,30.404048,-91.139771,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2023,2023,4,13,1707,United States,US-LA-033,Louisiana,East Baton Rouge,Meadow Lea,30.404048,-91.139771,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2023,2023,4,13,1707,United States,US-LA-033,Louisiana,East Baton Rouge,Meadow Lea,30.404048,-91.139771,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2023,2023,4,13,1735,United States,US-NC-119,North Carolina,Mecklenburg,Lanier Village,35.2467566,-80.6705912,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2023,2023,4,13,1735,United States,US-NC-119,North Carolina,Mecklenburg,Lanier Village,35.2467566,-80.6705912,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2023,2023,4,13,1842,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2023,2023,4,13,1842,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2023,2023,4,13,1842,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2023,2023,4,13,1842,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2023,2023,4,13,1842,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2023,2023,4,13,1842,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2023,2023,4,14,730,United States,US-VA-550,Virginia,Chesapeake,Indian River Park,36.8033294,-76.2249362,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2023,2023,4,14,731,United States,US-TX-265,Texas,Kerr,Worldmark Stablewood Springs Resort,30.083206,-99.30176,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2023,2023,4,14,731,United States,US-TX-265,Texas,Kerr,Worldmark Stablewood Springs Resort,30.083206,-99.30176,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2023,2023,4,14,731,United States,US-TX-265,Texas,Kerr,Worldmark Stablewood Springs Resort,30.083206,-99.30176,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2023,2023,4,14,731,United States,US-TX-265,Texas,Kerr,Worldmark Stablewood Springs Resort,30.083206,-99.30176,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2023,2023,4,14,1100,United States,US-TX-157,Texas,Fort Bend,Providence Subdivision,29.682,-95.644,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2023,2023,4,14,1100,United States,US-TX-157,Texas,Fort Bend,Providence Subdivision,29.682,-95.644,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2023,2023,4,14,1839,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2023,2023,4,14,1839,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2023,2023,4,14,1839,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2023,2023,4,14,1839,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2023,2023,4,15,740,United States,US-VA-107,Virginia,Loudoun,Taylorstown--Home,39.2502928,-77.5759032,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2023,2023,4,15,943,United States,US-FL-103,Florida,Pinellas,Dunedin Hammock City Park,28.0324,-82.781,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2023,2023,4,15,1152,United States,US-TX-355,Texas,Nueces,Mustang Isl.--the Willows,27.734525,-97.132616,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2023,2023,4,15,1300,United States,US-TX-157,Texas,Fort Bend,Providence Subdivision,29.682,-95.644,Adult Female – 1; Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2023,2023,4,15,1326,United States,US-TX-061,Texas,Cameron,South Padre Is.--Valley Land Fund lots (LTC 036),26.0988053,-97.1678612,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2023,2023,4,15,1616,United States,US-LA-047,Louisiana,Iberville,"LA: Iberville Par.; 3.7 mi. N St. Gabriel, 545 Pecan Drive",30.3107918,-91.0961008,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2023,2023,4,15,1616,United States,US-LA-047,Louisiana,Iberville,"LA: Iberville Par.; 3.7 mi. N St. Gabriel, 545 Pecan Drive",30.3107918,-91.0961008,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/16/2023,2023,4,16,742,United States,US-FL-001,Florida,Alachua,Newnans Lake SF--East Trail (Pithlachocco Trail),29.6611775,-82.2544858,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/16/2023,2023,4,16,752,United States,US-FL-103,Florida,Pinellas,Dunedin Hammock City Park,28.0324,-82.781,Adult Female – 1,
